Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,DE_Admin_Region,LGA_Name,DE_Admin_AREA,Prep Total,Year 1 Total,Year 2 Total,Year 3 Total,Year 4 Total,Year 5 Total,Year 6 Total,Primary Ungraded Total,Primary Total,Year 7 Total,Year 8 Total,Year 9 Total,Year 10 Total,Year 11 Total,Year 12 Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
Government,1,2904,Mitcham Primary School,Primary,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,52.0,92.0,76.0,76.0,84.0,63.0,62.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,2024,F
Government,1,2912,Loch Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,19.0,17.0,15.0,16.4,22.0,16.0,29.0,0.0,134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4,2024,F
Government,1,2915,Mildura Primary School,Primary,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,62.0,33.0,53.0,47.0,38.0,56.0,57.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,2024,F
Government,1,2923,Blackburn Primary School,Primary,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,72.0,56.0,56.0,48.0,63.0,63.0,76.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,2024,F
Government,1,2930,Newmerella Primary School,Primary,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,14.0,4.0,7.0,2.0,5.0,6.0,12.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2024,F
Government,1,2932,Port Melbourne Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Port Phillip (C),Bayside Peninsula,78.0,100.0,112.0,103.0,99.0,113.0,111.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,2024,F
Government,1,2948,Auburn Primary School,Primary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,60.0,61.0,57.0,61.0,49.0,40.0,50.6,0.0,378.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.6,2024,F
Government,1,2950,Mentone Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,44.0,41.0,44.0,56.0,50.0,52.0,58.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,2024,F
Government,1,2955,Princes Hill Primary School,Primary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,34.0,56.0,57.0,51.0,45.0,42.0,44.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,2024,F
Government,1,2959,Research Primary School,Primary,O,NORTH-WESTERN VICTORIA,Nillumbik (S),North Eastern Melbourne,31.0,40.0,37.0,27.0,21.0,21.0,17.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2024,F
Government,1,2961,Pearcedale Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Casey (C),Bayside Peninsula,68.0,101.0,97.0,95.0,113.0,122.0,115.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,2024,F
Government,1,2963,Lindenow South Primary School,Primary,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,2.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2024,F
Government,1,2966,Thorpdale Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Baw Baw (S),Inner Gippsland,4.0,9.0,7.0,9.0,4.0,5.0,9.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2024,F
Government,1,2969,St Albans Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,36.0,41.0,33.0,47.0,41.2,35.0,43.0,0.0,276.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.2,2024,F
Government,1,2981,Leongatha Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,67.0,82.0,85.0,85.0,84.6,106.4,101.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,2024,F
Government,1,2988,Jeparit Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Hindmarsh (S),Wimmera South West,3.0,2.0,2.0,1.0,2.0,1.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2024,F
Government,1,3016,Toorak Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Stonnington (C),Bayside Peninsula,68.0,61.0,61.0,66.0,72.0,60.0,77.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,2024,F
Government,1,3023,Baxter Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,37.0,38.0,30.0,21.0,30.0,27.0,12.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2024,F
Government,1,3028,Fish Creek and District Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,11.0,10.6,17.0,15.8,15.0,22.0,23.0,0.0,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4,2024,F
Government,1,3033,Beaconsfield Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Cardinia (S),Southern Melbourne,97.0,101.0,91.6,93.0,94.4,79.0,86.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,2024,F
Government,1,3050,Metung Primary School,Primary,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,8.0,6.0,5.0,8.0,4.0,7.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2024,F
Government,1,3053,Newhaven Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Bass Coast (S),Inner Gippsland,26.0,18.0,24.0,17.0,23.0,13.0,26.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2024,F
Government,1,3058,Halls Gap Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Northern Grampians (S),Wimmera South West,3.0,9.0,4.0,7.0,2.0,7.0,7.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2024,F
Government,1,3067,Tallygaroopna Primary School,Primary,O,NORTH-EASTERN VICTORIA,Greater Shepparton (C),Goulburn,12.0,8.2,13.0,8.0,13.0,14.0,9.0,0.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,2024,F
Government,1,3074,Ormond Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Glen Eira (C),Bayside Peninsula,44.0,47.0,39.0,47.0,47.0,48.0,47.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,2024,F
Government,1,3077,Korumburra Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,54.0,47.0,55.0,44.0,47.5,32.0,54.5,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,2024,F
Government,1,3080,Crib Point Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,46.0,34.0,34.0,34.0,36.0,37.0,27.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,2024,F
Government,1,3081,Pascoe Vale Primary School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,69.0,65.0,70.2,70.0,81.0,73.0,86.0,0.0,514.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.2,2024,F
Government,1,3098,Flowerdale Primary School,Primary,O,NORTH-EASTERN VICTORIA,Murrindindi (S),Goulburn,7.0,3.0,9.0,4.0,3.0,2.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2024,F
Government,1,3100,Ocean Grove Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,93.0,85.0,79.0,82.0,84.0,100.0,83.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,2024,F
Government,1,3109,Beulah Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Yarriambiack (S),Wimmera South West,5.0,3.0,2.0,4.0,7.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2024,F
Government,1,3110,Merri Creek Primary School,Primary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,65.0,61.0,66.0,59.0,65.0,62.0,53.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,2024,F
Government,1,3113,Sunshine Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,23.0,31.0,20.0,38.0,36.0,34.0,25.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,2024,F
Government,1,3129,Tyabb Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,40.0,59.0,67.0,63.0,56.0,67.0,55.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,2024,F
Government,1,3139,Wales Street Primary School,Primary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,87.0,94.0,83.0,78.0,100.0,82.0,72.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,2024,F
Government,1,3145,Upper Sandy Creek Primary School,Primary,O,NORTH-EASTERN VICTORIA,Indigo (S),Ovens Murray,2.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2024,F
Government,1,3146,Spensley Street Primary School,Primary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,35.0,34.0,45.0,44.6,44.6,45.0,49.0,0.0,297.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.2,2024,F
Government,1,3161,Kew East Primary School,Primary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,63.0,62.0,47.0,55.0,49.0,47.0,43.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2024,F
Government,1,3163,Nichols Point Primary School,Primary,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,52.0,58.2,61.0,51.2,56.0,43.0,57.0,0.0,378.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.4,2024,F
Government,1,3174,Irymple Primary School,Primary,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,39.0,42.0,40.0,51.0,50.0,44.0,45.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,2024,F
Government,1,3179,Brunswick East Primary School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,41.0,32.0,35.0,52.0,60.0,66.0,53.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,2024,F
Government,1,3215,Eagle Point Primary School,Primary,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,22.0,29.0,26.0,22.0,22.0,25.0,21.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2024,F
Government,1,3216,Yarra Junction Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,19.0,27.0,33.0,33.0,27.0,39.0,32.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,2024,F
Government,1,3222,Sassafras Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,3.0,3.0,4.0,3.0,5.0,4.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2024,F
Government,1,3228,Ferny Creek Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,16.0,26.0,27.0,23.0,23.0,26.0,24.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2024,F
Government,1,3237,Toolangi Primary School,Primary,O,NORTH-EASTERN VICTORIA,Murrindindi (S),Outer Eastern Melbourne,0.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2024,F
Government,1,3241,Wonga Park Primary School,Primary,O,NORTH-EASTERN VICTORIA,Manningham (C),Inner Eastern Melbourne,67.0,59.0,60.0,58.0,60.0,75.0,68.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,2024,F
Government,1,3255,Kinglake West Primary School,Primary,O,NORTH-EASTERN VICTORIA,Murrindindi (S),Goulburn,16.0,19.0,15.0,22.0,18.0,14.0,23.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2024,F
Government,1,3261,Perseverance Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Unincorporated Vic,Bayside Peninsula,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2024,F
Government,1,3265,Monbulk Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,32.0,27.0,35.0,24.0,32.0,38.0,23.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,2024,F
Government,1,3278,Lake Boga Primary School,Primary,O,NORTH-WESTERN VICTORIA,Swan Hill (RC),Mallee,11.0,7.0,9.0,10.0,6.0,15.0,10.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2024,F
Government,1,3279,Chum Creek Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,11.0,4.0,8.0,11.0,12.0,8.0,12.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2024,F
Government,1,3284,Mount Dandenong Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,21.0,23.0,17.0,17.4,33.0,21.0,25.0,0.0,157.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.4,2024,F
Government,1,3309,Badger Creek Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,33.0,35.0,33.0,46.0,35.0,32.0,26.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2024,F
Government,1,3315,Middle Kinglake Primary School,Primary,O,NORTH-EASTERN VICTORIA,Murrindindi (S),Goulburn,13.0,16.0,8.0,14.0,4.0,15.0,6.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2024,F
Government,1,3322,Point Lonsdale Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Queenscliffe (B),Barwon,24.4,18.0,21.0,17.4,12.0,18.0,19.0,0.0,129.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8,2024,F
Government,1,3323,Kongwak Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,0.0,2.0,5.0,1.0,2.0,6.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2024,F
Government,1,3336,Clarinda Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,52.0,51.0,44.0,47.0,31.0,48.0,51.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2024,F
Government,1,3341,Chelsea Heights Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,60.0,59.0,78.0,50.0,60.6,50.0,58.0,0.0,415.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.6,2024,F
Government,1,3345,Wallington Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,21.0,30.0,20.0,24.0,27.0,22.0,27.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,2024,F
Government,1,3356,Tecoma Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,43.0,57.0,56.0,49.0,64.0,63.0,62.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,2024,F
Government,1,3368,Torquay P-6 College,Primary,O,SOUTH-WESTERN VICTORIA,Surf Coast (S),Barwon,73.0,75.0,84.0,94.0,118.0,132.0,120.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,2024,F
Government,1,3381,Emerald Primary School,Primary,O,NORTH-EASTERN VICTORIA,Cardinia (S),Outer Eastern Melbourne,69.0,57.0,60.0,76.0,72.0,64.0,82.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2024,F
Government,1,3385,Carrum Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,54.6,59.0,55.0,49.0,50.0,45.0,52.0,0.0,364.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.6,2024,F
Government,1,3401,Nyora Primary School,Primary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,4.0,5.0,6.0,11.0,5.0,7.0,6.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2024,F
Government,1,3423,Exford Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Melton (C),Brimbank Melton,61.0,40.0,51.0,42.0,42.0,36.0,35.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,2024,F
Government,1,3432,Mount Waverley Primary School,Primary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,86.0,124.0,105.0,106.0,125.0,116.6,125.0,0.0,787.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.6,2024,F
Government,1,3433,Marlo Primary School,Primary,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,8.0,5.0,9.0,7.0,6.0,2.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2024,F
Government,1,3449,Murrumbeena Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Glen Eira (C),Bayside Peninsula,76.0,108.0,65.0,88.0,64.0,75.0,70.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,2024,F
Government,1,3466,Wesburn Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,15.0,14.0,7.0,13.0,12.0,12.0,13.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2024,F
Government,1,3470,Koorlong Primary School,Primary,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,7.0,7.0,7.0,6.0,8.0,10.0,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2024,F
Government,1,3476,Warranwood Primary School,Primary,O,NORTH-EASTERN VICTORIA,Maroondah (C),Outer Eastern Melbourne,35.0,54.0,59.0,68.0,47.0,69.0,66.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,2024,F
Government,1,3479,Willowmavin Primary School,Primary,O,NORTH-EASTERN VICTORIA,Mitchell (S),Goulburn,6.0,11.0,6.0,4.0,10.0,10.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2024,F
Government,1,3494,Olinda Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,0.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2024,F
Government,1,3497,Carlisle River Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Colac-Otway (S),Barwon,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024,F
Government,1,3505,Spring Gully Primary School,Primary,O,NORTH-WESTERN VICTORIA,Greater Bendigo (C),Loddon Campaspe,57.0,63.0,50.0,66.0,59.0,68.0,49.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,2024,F
Government,1,3515,Mallacoota P-12 College,Pri/Sec,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,8.0,9.0,13.0,5.0,16.0,8.0,12.0,0.0,71.0,7.0,13.0,8.0,7.0,6.0,4.0,0.0,45.0,116.0,2024,F
Government,1,3531,Langwarrin Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,82.0,93.0,95.0,102.6,94.0,99.4,84.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,2024,F
Government,1,3535,Cockatoo Primary School,Primary,O,NORTH-EASTERN VICTORIA,Cardinia (S),Outer Eastern Melbourne,44.0,43.0,37.0,53.0,45.0,43.0,41.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,2024,F
Government,1,3544,Tyabb Railway Station Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,27.0,20.0,15.0,16.0,25.0,25.0,35.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,2024,F
Government,1,3551,Belgrave South Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,47.0,67.0,51.0,58.0,42.0,45.0,47.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,2024,F
Government,1,3559,Sydenham - Hillside Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,113.0,147.0,144.0,146.9,154.0,147.0,150.9,0.0,1002.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.8,2024,F
Government,1,3572,Canterbury Primary School,Primary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,87.0,93.8,93.0,94.8,86.0,93.0,88.0,0.0,635.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.6,2024,F
Government,1,3581,The Lake Primary School,Primary,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,29.0,42.0,29.0,43.0,48.0,40.0,50.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,2024,F
Government,1,3584,Grey Street Primary School (Traralgon),Primary,O,SOUTH-EASTERN VICTORIA,Latrobe (C),Inner Gippsland,72.0,79.0,84.0,73.0,70.0,74.0,82.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,2024,F
Government,1,3585,Brunswick North Primary School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,63.0,64.0,58.0,68.0,57.0,65.0,57.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,2024,F
Government,1,3590,Fawkner Primary School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,41.2,35.0,36.0,41.0,33.4,45.0,29.0,0.0,260.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.6,2024,F
Government,1,3599,Alphington Primary School,Primary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,54.0,48.0,39.0,57.0,61.0,43.0,50.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2024,F
Government,1,3612,Bona Vista Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Baw Baw (S),Inner Gippsland,3.0,2.0,5.0,1.0,3.0,3.0,7.8,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,2024,F
Government,1,3613,Banyan Fields Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,78.0,78.0,72.0,81.2,74.0,94.0,99.0,0.0,576.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.2,2024,F
Government,1,3618,Norris Bank Primary School,Primary,O,NORTH-WESTERN VICTORIA,Whittlesea (C),North Eastern Melbourne,16.0,21.0,21.0,16.0,15.0,15.0,13.6,0.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,2024,F
Government,1,3620,Macclesfield Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,21.0,17.0,19.0,18.0,15.0,23.0,19.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2024,F
Government,1,3631,Black Rock Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Bayside (C),Bayside Peninsula,60.0,63.0,76.0,70.0,83.0,59.0,69.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2024,F
Government,1,3642,Mount Evelyn Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,62.0,54.0,57.0,65.0,51.0,53.4,44.0,0.0,386.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.4,2024,F
Government,1,3645,Kilsyth Primary School,Primary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,22.0,15.0,13.0,18.0,18.0,16.0,15.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2024,F
Government,1,3650,Wonthaggi Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Bass Coast (S),Inner Gippsland,54.0,46.0,62.0,60.0,64.0,45.0,59.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,2024,F
Government,1,3659,Spotswood Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Hobsons Bay (C),Western Melbourne,55.0,30.0,41.0,47.0,38.0,43.0,35.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2024,F
Government,1,3664,Clyde Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,78.0,67.0,71.0,62.0,71.0,75.0,66.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2024,F
Government,1,3675,Noble Park Primary School,Primary,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,42.0,45.0,43.0,40.0,39.0,44.0,54.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,2024,F
